timestamp,tx_type,received_amount,received_currency,sent_amount,sent_currency,fee,fee_currency,comment,txid,url,exchange,wallet_address
2022-10-08 21:00:36,STAKING,1.003705,REGEN,,,,,claim reward in MsgExec,6C8C99F15E9DF60D7AB2FE93335959805FB5B67EDB3AC85140E7345F8B4F0D6E-0,https://mintscan.io/regen/txs/6C8C99F15E9DF60D7AB2FE93335959805FB5B67EDB3AC85140E7345F8B4F0D6E,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-26 11:00:36,STAKING,1.002117,REGEN,,,,,claim reward in MsgExec,096518D26944205361011567F9F7AB5CA1E994A85E93DB877E67C05880D7A963-0,https://mintscan.io/regen/txs/096518D26944205361011567F9F7AB5CA1E994A85E93DB877E67C05880D7A963,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-19 16:47:44,_MsgVote,,,,,0.001827,REGEN,,3904D4BCBE3864CF988DD1BEDA508A15714C00938164232CD16E2D8FC7EC5904-0,https://mintscan.io/regen/txs/3904D4BCBE3864CF988DD1BEDA508A15714C00938164232CD16E2D8FC7EC5904,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-19 16:47:15,_MsgVote,,,,,0.001816,REGEN,,91A6EB0119FEFA4CF9E04F917535D5E6228564137C6F33884DC9688B25584BCC-0,https://mintscan.io/regen/txs/91A6EB0119FEFA4CF9E04F917535D5E6228564137C6F33884DC9688B25584BCC,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-14 06:00:57,STAKING,1.001992,REGEN,,,,,claim reward in MsgExec,BBBDDD50ACFDA68170E5712CE7C9997C40C0CDB58CE2A930AEFFA5F63FAA2DAD-0,https://mintscan.io/regen/txs/BBBDDD50ACFDA68170E5712CE7C9997C40C0CDB58CE2A930AEFFA5F63FAA2DAD,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-02 20:04:40,_MsgDelegate,,,,,0.004197,REGEN,,E0AE663A5B69F318EC22C8C6F8CD883FA4AF328113E80427DF0CE89A1F4A74B0-0,https://mintscan.io/regen/txs/E0AE663A5B69F318EC22C8C6F8CD883FA4AF328113E80427DF0CE89A1F4A74B0,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-02 19:59:24,TRANSFER,45.278924,REGEN,,,,,[memo:Relayed by Notional! | hermes ...],9E9FEEA7F3360171F6040962B09F6A4BAD0225375FD0E998DCC1BCDA44A136C4-1,https://mintscan.io/regen/txs/9E9FEEA7F3360171F6040962B09F6A4BAD0225375FD0E998DCC1BCDA44A136C4,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-02 19:57:22,STAKING,0.000035000,REGEN,,,0.005597,REGEN,claim reward in MsgDelegate,157BCDFC16DD0DB65D6121CE4B4BF1D82745CE43830A9D3FA9500BC0EAB7963F-0,https://mintscan.io/regen/txs/157BCDFC16DD0DB65D6121CE4B4BF1D82745CE43830A9D3FA9500BC0EAB7963F,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-09-02 19:56:46,STAKING,0.847105,REGEN,,,0.003882,REGEN,claim reward in MsgWithdrawDelegatorReward,3B0C5E8F7A103CDC851C1B82F2B66A9E6C0485A91C9661DF0991006F95F67384-0,https://mintscan.io/regen/txs/3B0C5E8F7A103CDC851C1B82F2B66A9E6C0485A91C9661DF0991006F95F67384,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-08-24 04:00:32,STAKING,1.002046,REGEN,,,,,claim reward in MsgExec,2A2C529B907D0090EFDACE9285D09F453DA9248CCE3951CCB295E4C772B5D2DC-0,https://mintscan.io/regen/txs/2A2C529B907D0090EFDACE9285D09F453DA9248CCE3951CCB295E4C772B5D2DC,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-08-12 16:00:34,STAKING,1.002653,REGEN,,,,,claim reward in MsgExec,DFC218539F5E22C837DE02C23BEE1954204C665DFA37AB75AAF76CD105537746-0,https://mintscan.io/regen/txs/DFC218539F5E22C837DE02C23BEE1954204C665DFA37AB75AAF76CD105537746,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-08-01 09:00:36,STAKING,1.000218,REGEN,,,,,claim reward in MsgExec,BDDF2551604DB78002AFBB9F6FAEBC56BF099320CE35894E7C7E5DE966A568B8-0,https://mintscan.io/regen/txs/BDDF2551604DB78002AFBB9F6FAEBC56BF099320CE35894E7C7E5DE966A568B8,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-07-21 00:00:50,STAKING,1.000825,REGEN,,,,,claim reward in MsgExec,97DE5144BFB9B43B1E046F581D69272F0E2BA86C0FA7FD912C2F83E690577612-0,https://mintscan.io/regen/txs/97DE5144BFB9B43B1E046F581D69272F0E2BA86C0FA7FD912C2F83E690577612,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-07-09 12:00:39,STAKING,1.001984,REGEN,,,,,claim reward in MsgExec,FB7B02DE4BDEDACECAD035D340DB48310A641293E29D98A93024AC0D3E47E264-0,https://mintscan.io/regen/txs/FB7B02DE4BDEDACECAD035D340DB48310A641293E29D98A93024AC0D3E47E264,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-06-28 01:01:25,STAKING,1.000148,REGEN,,,,,claim reward in MsgExec,D0E03A68B6F43FA09B9EEAABE22850E027D86C93718A2540513B901711B6403E-2,https://mintscan.io/regen/txs/D0E03A68B6F43FA09B9EEAABE22850E027D86C93718A2540513B901711B6403E,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-06-16 12:00:25,STAKING,1.001239,REGEN,,,,,claim reward in MsgExec,F72D8A12B78F44EE47C604A321B664565F2D970A61826593BB26AACD3F3DB3B4-0,https://mintscan.io/regen/txs/F72D8A12B78F44EE47C604A321B664565F2D970A61826593BB26AACD3F3DB3B4,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-06-04 16:15:36,STAKING,0.000023000,REGEN,,,0.0075,REGEN,claim reward in MsgDelegate,BE2A6B09979B2192685558AB34C2E4490EF0D280E8B638FBE0D9D1E9A7E51FB2-0,https://mintscan.io/regen/txs/BE2A6B09979B2192685558AB34C2E4490EF0D280E8B638FBE0D9D1E9A7E51FB2,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-06-04 16:15:11,STAKING,0.542254,REGEN,,,0.0035,REGEN,claim reward in MsgWithdrawDelegatorReward,117408155C344A3685374BE96B9A436AB9B0229A3CB13A8360B63847C4646D7F-0,https://mintscan.io/regen/txs/117408155C344A3685374BE96B9A436AB9B0229A3CB13A8360B63847C4646D7F,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
